chr	rs	ps	n_miss	allele1	allele0	af	beta	se	l_remle	p_wald	0	 Rasrelated associated with diabetes 
-9	rsm10000012245	-9	0	X	Y	0.254	-3.512765e+00	2.820083e+00	8.783444e-02	2.141427e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012246	-9	0	X	Y	0.254	-3.512765e+00	2.820083e+00	8.783444e-02	2.141427e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012247	-9	0	X	Y	0.254	-3.512765e+00	2.820083e+00	8.783444e-02	2.141427e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012248	-9	0	X	Y	0.254	-3.512765e+00	2.820083e+00	8.783444e-02	2.141427e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012249	-9	0	X	Y	0.254	-3.512765e+00	2.820083e+00	8.783444e-02	2.141427e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012250	-9	0	X	Y	0.254	-3.512765e+00	2.820083e+00	8.783444e-02	2.141427e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012251	-9	0	X	Y	0.254	-3.512765e+00	2.820083e+00	8.783444e-02	2.141427e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012252	-9	0	X	Y	0.254	-3.512765e+00	2.820083e+00	8.783444e-02	2.141427e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012253	-9	0	X	Y	0.254	-3.512765e+00	2.820083e+00	8.783444e-02	2.141427e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012254	-9	0	X	Y	0.254	-3.512765e+00	2.820083e+00	8.783444e-02	2.141427e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012255	-9	0	X	Y	0.254	-3.512765e+00	2.820083e+00	8.783444e-02	2.141427e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012256	-9	0	X	Y	0.254	-3.512765e+00	2.820083e+00	8.783444e-02	2.141427e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012257	-9	0	X	Y	0.254	-3.512765e+00	2.820083e+00	8.783444e-02	2.141427e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012258	-9	0	X	Y	0.254	-3.512765e+00	2.820083e+00	8.783444e-02	2.141427e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012259	-9	0	X	Y	0.254	-3.512765e+00	2.820083e+00	8.783444e-02	2.141427e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012260	-9	0	X	Y	0.256	-3.665118e+00	2.825883e+00	9.640455e-02	1.959095e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012261	-9	0	X	Y	0.258	-3.891223e+00	2.821037e+00	9.074442e-02	1.690953e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012262	-9	0	X	Y	0.258	-3.891223e+00	2.821037e+00	9.074442e-02	1.690953e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012263	-9	0	X	Y	0.258	-3.639226e+00	2.806947e+00	7.125033e-02	1.960726e-01	0	 Rasrelated associated with diabetes 
15	rs31804645	95871014	0	X	Y	0.257	-3.693465e+00	2.809055e+00	6.579981e-02	1.898445e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012264	-9	0	X	Y	0.257	-3.693465e+00	2.809055e+00	6.579981e-02	1.898445e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012265	-9	0	X	Y	0.257	-3.693465e+00	2.809055e+00	6.579981e-02	1.898445e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012266	-9	0	X	Y	0.257	-3.693465e+00	2.809055e+00	6.579981e-02	1.898445e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012267	-9	0	X	Y	0.257	-3.693465e+00	2.809055e+00	6.579981e-02	1.898445e-01	0	 Rasrelated associated with diabetes 
15	rs13482726	95949676	0	X	Y	0.257	-3.807779e+00	2.794516e+00	6.718569e-02	1.743162e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012268	-9	0	X	Y	0.257	-3.807779e+00	2.794516e+00	6.718569e-02	1.743162e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012269	-9	0	X	Y	0.257	-3.807779e+00	2.794516e+00	6.718569e-02	1.743162e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012270	-9	0	X	Y	0.258	-3.760138e+00	2.797430e+00	6.022251e-02	1.801993e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012271	-9	0	X	Y	0.259	-3.612823e+00	2.788655e+00	5.571529e-02	1.964041e-01	0	 Rasrelated associated with diabetes 
15	rs52352596	96160328	0	X	Y	0.258	-3.760138e+00	2.797430e+00	6.022251e-02	1.801993e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012272	-9	0	X	Y	0.274	-4.326774e+00	2.818643e+00	8.474837e-02	1.261154e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012273	-9	0	X	Y	0.276	-4.429313e+00	2.824885e+00	9.095774e-02	1.182354e-01	0	 Rasrelated associated with diabetes 
15	rs32491372	96171491	0	X	Y	0.276	-4.463296e+00	2.825779e+00	9.160212e-02	1.155682e-01	0	 Rasrelated associated with diabetes 
15	rs51159282	96186877	0	X	Y	0.278	-4.734973e+00	2.852301e+00	1.040455e-01	9.823742e-02	0	 Rasrelated associated with diabetes 
-9	rsm10000012274	-9	0	X	Y	0.278	-4.734973e+00	2.852301e+00	1.040455e-01	9.823742e-02	0	 Rasrelated associated with diabetes 
-9	rsm10000012275	-9	0	X	Y	0.278	-4.734973e+00	2.852301e+00	1.040455e-01	9.823742e-02	0	 Rasrelated associated with diabetes 
-9	rsm10000012276	-9	0	X	Y	0.278	-4.734973e+00	2.852301e+00	1.040455e-01	9.823742e-02	0	 Rasrelated associated with diabetes 
-9	rsm10000012277	-9	0	X	Y	0.278	-4.734973e+00	2.852301e+00	1.040455e-01	9.823742e-02	0	 Rasrelated associated with diabetes 
15	rs3688273	96200660	0	X	Y	0.280	-4.809260e+00	2.847647e+00	1.065442e-01	9.257377e-02	0	 Rasrelated associated with diabetes 
-9	rsm10000012278	-9	0	X	Y	0.280	-4.809260e+00	2.847647e+00	1.065442e-01	9.257377e-02	0	 Rasrelated associated with diabetes 
-9	rsm10000012279	-9	0	X	Y	0.280	-4.809260e+00	2.847647e+00	1.065442e-01	9.257377e-02	0	 Rasrelated associated with diabetes 
-9	rsm10000012280	-9	0	X	Y	0.280	-4.809260e+00	2.847647e+00	1.065442e-01	9.257377e-02	0	 Rasrelated associated with diabetes 
-9	rsm10000012281	-9	0	X	Y	0.280	-4.809260e+00	2.847647e+00	1.065442e-01	9.257377e-02	0	 Rasrelated associated with diabetes 
-9	rsm10000012282	-9	0	X	Y	0.277	-4.604891e+00	2.835014e+00	9.316785e-02	1.056539e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012283	-9	0	X	Y	0.277	-4.604891e+00	2.835014e+00	9.316785e-02	1.056539e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012284	-9	0	X	Y	0.277	-4.604891e+00	2.835014e+00	9.316785e-02	1.056539e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012285	-9	0	X	Y	0.277	-4.604891e+00	2.835014e+00	9.316785e-02	1.056539e-01	0	 Rasrelated associated with diabetes 
15	rs52418312	96265624	0	X	Y	0.277	-4.604891e+00	2.835014e+00	9.316785e-02	1.056539e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012286	-9	0	X	Y	0.277	-4.604891e+00	2.835014e+00	9.316785e-02	1.056539e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012287	-9	0	X	Y	0.277	-4.604891e+00	2.835014e+00	9.316785e-02	1.056539e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012288	-9	0	X	Y	0.277	-4.604891e+00	2.835014e+00	9.316785e-02	1.056539e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012289	-9	0	X	Y	0.277	-4.604891e+00	2.835014e+00	9.316785e-02	1.056539e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012290	-9	0	X	Y	0.277	-4.604891e+00	2.835014e+00	9.316785e-02	1.056539e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012291	-9	0	X	Y	0.277	-4.604891e+00	2.835014e+00	9.316785e-02	1.056539e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012292	-9	0	X	Y	0.277	-4.604891e+00	2.835014e+00	9.316785e-02	1.056539e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012293	-9	0	X	Y	0.277	-4.604891e+00	2.835014e+00	9.316785e-02	1.056539e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012294	-9	0	X	Y	0.277	-4.604891e+00	2.835014e+00	9.316785e-02	1.056539e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012295	-9	0	X	Y	0.277	-4.604891e+00	2.835014e+00	9.316785e-02	1.056539e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012296	-9	0	X	Y	0.277	-4.604891e+00	2.835014e+00	9.316785e-02	1.056539e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012297	-9	0	X	Y	0.277	-4.604891e+00	2.835014e+00	9.316785e-02	1.056539e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012298	-9	0	X	Y	0.277	-4.604891e+00	2.835014e+00	9.316785e-02	1.056539e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012299	-9	0	X	Y	0.277	-4.604891e+00	2.835014e+00	9.316785e-02	1.056539e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012300	-9	0	X	Y	0.277	-4.604891e+00	2.835014e+00	9.316785e-02	1.056539e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012301	-9	0	X	Y	0.277	-4.604891e+00	2.835014e+00	9.316785e-02	1.056539e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012302	-9	0	X	Y	0.281	-4.759233e+00	2.832600e+00	9.695116e-02	9.425421e-02	0	 Rasrelated associated with diabetes 
-9	rsm10000012303	-9	0	X	Y	0.284	-4.924568e+00	2.833406e+00	8.461833e-02	8.351396e-02	0	 Rasrelated associated with diabetes 
15	rs30624852	97508215	0	X	Y	0.284	-4.924568e+00	2.833406e+00	8.461833e-02	8.351396e-02	0	 Rasrelated associated with diabetes 
-9	rsm10000012304	-9	0	X	Y	0.284	-4.924568e+00	2.833406e+00	8.461833e-02	8.351396e-02	0	 Rasrelated associated with diabetes 
-9	rsm10000012305	-9	0	X	Y	0.284	-4.924568e+00	2.833406e+00	8.461833e-02	8.351396e-02	0	 Rasrelated associated with diabetes 
15	rs3710056	97576272	0	X	Y	0.283	-4.868094e+00	2.834049e+00	7.747949e-02	8.716548e-02	0	 Rasrelated associated with diabetes 
-9	rsm10000012306	-9	0	X	Y	0.287	-2.097137e+00	2.804448e+00	6.826142e-03	4.553347e-01	0	 Rasrelated associated with diabetes 
15	rs45705576	97614562	0	X	Y	0.286	-1.997951e+00	2.794597e+00	5.869770e-03	4.753598e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012307	-9	0	X	Y	0.286	-1.997951e+00	2.794597e+00	5.869770e-03	4.753598e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012308	-9	0	X	Y	0.286	-1.997951e+00	2.794597e+00	5.869770e-03	4.753598e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012309	-9	0	X	Y	0.284	-1.840047e+00	2.791362e+00	6.460015e-03	5.104171e-01	0	 Rasrelated associated with diabetes 
15	rs32205635	97657322	0	X	Y	0.283	-1.771955e+00	2.797342e+00	7.032980e-03	5.270607e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012310	-9	0	X	Y	0.283	-1.771955e+00	2.797342e+00	7.032980e-03	5.270607e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012311	-9	0	X	Y	0.276	-1.346788e+00	2.778907e+00	1.361515e-02	6.283783e-01	0	 Rasrelated associated with diabetes 
15	rs13482731	97760644	0	X	Y	0.275	-1.263070e+00	2.769971e+00	1.278257e-02	6.488205e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012312	-9	0	X	Y	0.275	-1.263070e+00	2.769971e+00	1.278257e-02	6.488205e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012313	-9	0	X	Y	0.275	-1.263070e+00	2.769971e+00	1.278257e-02	6.488205e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012314	-9	0	X	Y	0.275	-1.263070e+00	2.769971e+00	1.278257e-02	6.488205e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012315	-9	0	X	Y	0.275	-1.263070e+00	2.769971e+00	1.278257e-02	6.488205e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012316	-9	0	X	Y	0.275	-1.263070e+00	2.769971e+00	1.278257e-02	6.488205e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012317	-9	0	X	Y	0.275	-1.263070e+00	2.769971e+00	1.278257e-02	6.488205e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012318	-9	0	X	Y	0.275	-1.263070e+00	2.769971e+00	1.278257e-02	6.488205e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012319	-9	0	X	Y	0.275	-1.263070e+00	2.769971e+00	1.278257e-02	6.488205e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012320	-9	0	X	Y	0.275	-1.263070e+00	2.769971e+00	1.278257e-02	6.488205e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012321	-9	0	X	Y	0.275	-1.263070e+00	2.769971e+00	1.278257e-02	6.488205e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012322	-9	0	X	Y	0.275	-1.263070e+00	2.769971e+00	1.278257e-02	6.488205e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012323	-9	0	X	Y	0.275	-1.263070e+00	2.769971e+00	1.278257e-02	6.488205e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012324	-9	0	X	Y	0.275	-1.263070e+00	2.769971e+00	1.278257e-02	6.488205e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012325	-9	0	X	Y	0.275	-1.263070e+00	2.769971e+00	1.278257e-02	6.488205e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012326	-9	0	X	Y	0.275	-1.263070e+00	2.769971e+00	1.278257e-02	6.488205e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012327	-9	0	X	Y	0.275	-1.263070e+00	2.769971e+00	1.278257e-02	6.488205e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012328	-9	0	X	Y	0.275	-1.263070e+00	2.769971e+00	1.278257e-02	6.488205e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012329	-9	0	X	Y	0.275	-1.263070e+00	2.769971e+00	1.278257e-02	6.488205e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012330	-9	0	X	Y	0.275	-1.263070e+00	2.769971e+00	1.278257e-02	6.488205e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012331	-9	0	X	Y	0.275	-1.263070e+00	2.769971e+00	1.278257e-02	6.488205e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012332	-9	0	X	Y	0.275	-1.263070e+00	2.769971e+00	1.278257e-02	6.488205e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012333	-9	0	X	Y	0.275	-1.263070e+00	2.769971e+00	1.278257e-02	6.488205e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012334	-9	0	X	Y	0.275	-1.263070e+00	2.769971e+00	1.278257e-02	6.488205e-01	0	 Rasrelated associated with diabetes 
15	rs31717836	98360545	0	X	Y	0.275	-1.263070e+00	2.769971e+00	1.278257e-02	6.488205e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012335	-9	0	X	Y	0.273	-1.277338e+00	2.763346e+00	7.753653e-03	6.443346e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012336	-9	0	X	Y	0.273	-1.277338e+00	2.763346e+00	7.753653e-03	6.443346e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012337	-9	0	X	Y	0.273	-1.277338e+00	2.763346e+00	7.753653e-03	6.443346e-01	0	 Rasrelated associated with diabetes 
15	rs13482733	98410657	0	X	Y	0.273	-1.277338e+00	2.763346e+00	7.753653e-03	6.443346e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012338	-9	0	X	Y	0.269	-9.117353e-01	2.771378e+00	5.048984e-03	7.424618e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012339	-9	0	X	Y	0.269	-9.117353e-01	2.771378e+00	5.048984e-03	7.424618e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012340	-9	0	X	Y	0.269	-9.117353e-01	2.771378e+00	5.048984e-03	7.424618e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012341	-9	0	X	Y	0.269	-9.117353e-01	2.771378e+00	5.048984e-03	7.424618e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012342	-9	0	X	Y	0.269	-9.117353e-01	2.771378e+00	5.048984e-03	7.424618e-01	0	 Rasrelated associated with diabetes 
15	rs32501965	98569170	0	X	Y	0.267	-6.715247e-01	2.765724e+00	1.000000e-05	8.083702e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012343	-9	0	X	Y	0.265	-4.335034e-01	2.764150e+00	1.000000e-05	8.755130e-01	0	 Rasrelated associated with diabetes 
15	rs32314314	98794738	0	X	Y	0.263	-2.002756e-01	2.762727e+00	1.000000e-05	9.422720e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012344	-9	0	X	Y	0.263	-2.002756e-01	2.762727e+00	1.000000e-05	9.422720e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012345	-9	0	X	Y	0.263	-2.002756e-01	2.762727e+00	1.000000e-05	9.422720e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012346	-9	0	X	Y	0.263	-2.002756e-01	2.762727e+00	1.000000e-05	9.422720e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012347	-9	0	X	Y	0.259	4.702226e-02	2.753940e+00	1.000000e-05	9.863916e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012348	-9	0	X	Y	0.259	4.702226e-02	2.753940e+00	1.000000e-05	9.863916e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012349	-9	0	X	Y	0.259	4.702226e-02	2.753940e+00	1.000000e-05	9.863916e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012350	-9	0	X	Y	0.259	4.702226e-02	2.753940e+00	1.000000e-05	9.863916e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012351	-9	0	X	Y	0.259	4.702226e-02	2.753940e+00	1.000000e-05	9.863916e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012352	-9	0	X	Y	0.259	4.702226e-02	2.753940e+00	1.000000e-05	9.863916e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012353	-9	0	X	Y	0.259	4.702226e-02	2.753940e+00	1.000000e-05	9.863916e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012354	-9	0	X	Y	0.259	4.702226e-02	2.753940e+00	1.000000e-05	9.863916e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012355	-9	0	X	Y	0.255	-2.589032e-01	2.738518e+00	1.000000e-05	9.247597e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012356	-9	0	X	Y	0.255	-2.589032e-01	2.738518e+00	1.000000e-05	9.247597e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012357	-9	0	X	Y	0.255	-2.589032e-01	2.738518e+00	1.000000e-05	9.247597e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012358	-9	0	X	Y	0.255	-2.589032e-01	2.738518e+00	1.000000e-05	9.247597e-01	0	 Rasrelated associated with diabetes 
15	rs13482736	99057130	0	X	Y	0.253	-6.537291e-02	2.738107e+00	1.000000e-05	9.809724e-01	0	 Rasrelated associated with diabetes 
15	rs32511062	99059304	0	X	Y	0.253	-9.807499e-02	2.724578e+00	1.000000e-05	9.713158e-01	0	 Rasrelated associated with diabetes 
15	rs32393249	99059978	0	X	Y	0.254	-1.798074e-01	2.731498e+00	1.000000e-05	9.475712e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012359	-9	0	X	Y	0.246	-5.274581e-01	2.731306e+00	1.000000e-05	8.470351e-01	0	 Rasrelated associated with diabetes 
15	rs32185425	100632091	0	X	Y	0.244	-3.539163e-01	2.787804e+00	1.000000e-05	8.990872e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012360	-9	0	X	Y	0.238	-3.576417e-01	2.714291e+00	1.000000e-05	8.952849e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012361	-9	0	X	Y	0.236	-6.517933e-01	2.715404e+00	1.000000e-05	8.105120e-01	0	 Rasrelated associated with diabetes 
15	rs51999815	101561023	0	X	Y	0.237	-5.384524e-01	2.721475e+00	1.000000e-05	8.433310e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012362	-9	0	X	Y	0.238	-4.199796e-01	2.714253e+00	1.000000e-05	8.771660e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012363	-9	0	X	Y	0.222	-2.345824e+00	2.757736e+00	4.493908e-02	3.958385e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012364	-9	0	X	Y	0.224	-2.083096e+00	2.748652e+00	3.609257e-02	4.492935e-01	0	 Rasrelated associated with diabetes 
15	rs31909693	102320887	0	X	Y	0.226	-2.457771e+00	2.760142e+00	6.548055e-02	3.741344e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012365	-9	0	X	Y	0.226	-2.457771e+00	2.760142e+00	6.548055e-02	3.741344e-01	0	 Rasrelated associated with diabetes 
15	rs51366351	102340275	0	X	Y	0.226	-2.457771e+00	2.760142e+00	6.548055e-02	3.741344e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012366	-9	0	X	Y	0.226	-2.457771e+00	2.760142e+00	6.548055e-02	3.741344e-01	0	 Rasrelated associated with diabetes 
15	rs3686133	102360423	0	X	Y	0.226	-1.594739e+00	2.743729e+00	3.248367e-02	5.616422e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012367	-9	0	X	Y	0.225	-1.754702e+00	2.754764e+00	3.856217e-02	5.247645e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012368	-9	0	X	Y	0.225	-1.754702e+00	2.754764e+00	3.856217e-02	5.247645e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012369	-9	0	X	Y	0.223	-1.495774e+00	2.752610e+00	2.978631e-02	5.873681e-01	0	 Rasrelated associated with diabetes 
15	rs32481346	102488182	0	X	Y	0.222	-1.516904e+00	2.747463e+00	3.020184e-02	5.813972e-01	0	 Rasrelated associated with diabetes 
15	rs32150119	102642823	0	X	Y	0.222	-1.516904e+00	2.747463e+00	3.020184e-02	5.813972e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012370	-9	0	X	Y	0.222	-1.516904e+00	2.747463e+00	3.020184e-02	5.813972e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012371	-9	0	X	Y	0.219	-1.304840e+00	2.746829e+00	2.353584e-02	6.352031e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012372	-9	0	X	Y	0.219	-1.304840e+00	2.746829e+00	2.353584e-02	6.352031e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012373	-9	0	X	Y	0.219	-1.304840e+00	2.746829e+00	2.353584e-02	6.352031e-01	0	 Rasrelated associated with diabetes 
15	rs236827534	102743871	0	X	Y	0.219	-1.304840e+00	2.746829e+00	2.353584e-02	6.352031e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012374	-9	0	X	Y	0.219	-1.304840e+00	2.746829e+00	2.353584e-02	6.352031e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012375	-9	0	X	Y	0.219	-1.304840e+00	2.746829e+00	2.353584e-02	6.352031e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012376	-9	0	X	Y	0.219	-1.304840e+00	2.746829e+00	2.353584e-02	6.352031e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012377	-9	0	X	Y	0.219	-1.304840e+00	2.746829e+00	2.353584e-02	6.352031e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012378	-9	0	X	Y	0.222	9.722042e-01	2.730842e+00	1.000000e-05	7.221533e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012379	-9	0	X	Y	0.222	9.722042e-01	2.730842e+00	1.000000e-05	7.221533e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012380	-9	0	X	Y	0.222	9.722042e-01	2.730842e+00	1.000000e-05	7.221533e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012381	-9	0	X	Y	0.222	9.722042e-01	2.730842e+00	1.000000e-05	7.221533e-01	0	 Rasrelated associated with diabetes 
15	rs31727228	103061383	0	X	Y	0.215	7.235073e-01	2.797935e+00	1.000000e-05	7.961809e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012382	-9	0	X	Y	0.212	8.148801e-01	2.796908e+00	1.000000e-05	7.710404e-01	0	 Rasrelated associated with diabetes 
15	rs13482752	103164675	0	X	Y	0.211	8.115266e-01	2.791898e+00	1.000000e-05	7.715585e-01	0	 Rasrelated associated with diabetes 
15	rs31914636	103180551	0	X	Y	0.210	8.384332e-01	2.786937e+00	1.000000e-05	7.637994e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012383	-9	0	X	Y	0.210	8.384332e-01	2.786937e+00	1.000000e-05	7.637994e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012384	-9	0	X	Y	0.210	8.384332e-01	2.786937e+00	1.000000e-05	7.637994e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012385	-9	0	X	Y	0.210	8.384332e-01	2.786937e+00	1.000000e-05	7.637994e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012386	-9	0	X	Y	0.210	8.384332e-01	2.786937e+00	1.000000e-05	7.637994e-01	0	 Rasrelated associated with diabetes 
15	rs49636068	103553496	0	X	Y	0.210	8.384332e-01	2.786937e+00	1.000000e-05	7.637994e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012387	-9	0	X	Y	0.210	8.384332e-01	2.786937e+00	1.000000e-05	7.637994e-01	0	 Rasrelated associated with diabetes 
15	rs51776716	103588884	0	X	Y	0.210	8.384332e-01	2.786937e+00	1.000000e-05	7.637994e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012388	-9	0	X	Y	0.210	8.384332e-01	2.786937e+00	1.000000e-05	7.637994e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012389	-9	0	X	Y	0.210	8.384332e-01	2.786937e+00	1.000000e-05	7.637994e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012390	-9	0	X	Y	0.210	8.384332e-01	2.786937e+00	1.000000e-05	7.637994e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012391	-9	0	X	Y	0.211	7.482148e-01	2.791973e+00	1.000000e-05	7.889437e-01	0	 Rasrelated associated with diabetes 
-9	rsm10000012427	-9	0	X	Y	0.226	-1.920083e+00	2.723007e+00	1.000000e-05	4.814257e-01	0	 Rasrelated associated with diabetes 
16	rs4153128	5606907	0	X	Y	0.226	-1.920083e+00	2.723007e+00	1.000000e-05	4.814257e-01	0	 Rasrelated associated with diabetes 
16	rs4153643	5845624	0	X	Y	0.226	-1.920083e+00	2.723007e+00	1.000000e-05	4.814257e-01	0	 Rasrelated associated with diabetes 
16	rs32272203	5881564	0	X	Y	0.224	-1.779552e+00	2.726143e+00	1.000000e-05	5.145407e-01	0	 Rasrelated associated with diabetes 
16	rs4153739	5888891	0	X	Y	0.224	-1.779552e+00	2.726143e+00	1.000000e-05	5.145407e-01	0	 Rasrelated associated with diabetes 
